response id,concerns,concerns category,anything else,anything else category
208,"NA, I feel ready for this semester after learning from last semester.",NC,"NA. I'll ask a lot of questions, I guess.",NC
ACAC4,"From my experience last semester, I felt very unprepared for the final and did not receive the grade that I wanted. Besides that, this course seems reasonable so far. ",AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
31,,NC,,NC
3AC8,I am most concerned about not understanding the course and not doing well on exams.,AC,,NC
48AC,,NC,No individual needs.,PC
364,,NC,,NC
302,,NC,,NC
AC36,I don't have any worries.,NC,There is nothing so far.,NC
AC04,N.A.,NC,,NC
497,,NC,,NC
6NC7,,NC,There is nothing so far.,NC
200,,NC,,NC
288,I don't remember a lot of stuff from calc BC.,NC,"So far, I really liked linear algebra! The syllabi in both courses seem extremely helpful!",NC
301,none,NC,,NC
655,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
27,"I am concerned with my ability to master the material on my own. I feel I can do well on the quizzes, but I feel less confident on the true and false questions. I sometimes have trouble with the theoretical questions.",AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,PC
178,"In linear algebra, I got into a groove with my coursework.  I feel like it is going to be a lot different with this course.  It is a different kind of math, there are no quizzes, there are three exams, and the lecturer is different.  My biggest concern is that the lady on the lecture videos does not do as great of a job as Dr. Mayer did with linear algebra.",AC,,NC
183,"Nothing concerns me much at the moment, but one of the exams is during spring break, which confuses me.",NC,,NC
317,One of the in person exams is on my school's spring break but other than that none as of right now!,NC,,NC
323,,NC,,NC
56NC,,NC,,NC
AC6,"From my experience last semester, I felt very unprepared for the final and did not receive the grade that I wanted. Besides that, this course seems reasonable so far. ",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
34,,NC,,NC
7NCAC,,NC,na,NC
76,My ability to stay focused and perform in an online setting.,PC,,NC
177,Being able to balance the college workload with my other high school senior responsibilities.,NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
471,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
NC38,"I worry about my ability to time manage this course well. Last semester, it was difficult for me to keep on track with the weekly content. I plan on managing my time better this semester and trying to keep on track. I do not want to get overwhelmed like last semester. I also worry about how the new grade weights for our assignments will affect us as there is another exam than last semester. I hope I can perform well for this last semester.",PC,No individual needs.,PC
380,,AC,,NC
AC4,"I think I am concerned about understanding the content and managing my time. I want to be able to fully understand each of the lessons, but I'm scared that I might not be able to. I'm also worried about finding the time to watch all the lessons and do adequate practice for each of them. ",NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
4ACAC,,NC,,NC
589,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,NC,No specific needs of mine have to be met.,PC
490,No fundamental practice after watching videos,NC,none,NC
319,NA. Its too soon for me to form too many opinions.,NC,,NC
301,none,NC,"If there's any way to shorten the videos doing so would be greatly appreciated, though that's if it doesn't take too much effort/time! Thank you!",NC
289,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,There is nothing so far.,NC
406,"My only concern is that so far the video lessons are not as clear as they were in the linear algebra course. This could just be me, though as they are still very comprehensive.",AC,,NC
243,NA. Its too soon for me to form too many opinions.,NC,N/a.,NC
179,,NC,,NC
284,"The only thing I am worried about with this class is the workload. I am a participant in my high school's theatre program, so a lot of my time will be spent rehearsing for our production in May. I plan to combat the stress of a heavy workload by staying ahead and attending office hours when I am struggling, so I can get clarity before it is too late.",NC,,NC
284,Writing my Zs and having them look like 2s.,AC,na,NC
66NC,,NC,,NC
360,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",AC,,NC
473,,NC,,NC
3NC,"I am concerned about the lack of quizzes. With linear algebra, I thought that the quizzes helped to reinforce understanding and acted as review material down the line",PC,I think I will need additional resources regarding word problems and conceptual work because that was my weakest area in Linear Algebra.,NC
311,,NC,,NC
364,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",NC,There is nothing so far.,NC
372,I'm a bit worried about the content and the difficulty. ,AC,na,NC
398,none,NC,na,NC
607,,NC,,NC
458,none,NC,,NC
397,"The only concern is that I will forget about assignments being due, but I plan on using an agenda to keep up with them.",TC,,NC
NC3AC,,NC,,NC
AC46,,NC,,NC
AC5AC,I’m a little worried about how much of calculus i remember but i’ll review,NC,none,NC
63AC,"From my experience last semester, I felt very unprepared for the final and did not receive the grade that I wanted. Besides that, this course seems reasonable so far. ",PC,,NC
64AC,,NC,,NC
349,I am concerned whether I will be able to keep up with this course and distance CS. I hope I can stay ahead and turn in assignments before they are due.,OT,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
55AC,Having to self-pace the work,PC,,NC
NC7AC,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,none.,NC
643,One of the in person exams is on my school's spring break but other than that none as of right now!,PC,,NC
324,,NC,,NC
AC96,,NC,,NC
552,,NC,There is nothing,NC
660,I don't have any worries.,NC,,NC
506,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",PC,No individual needs.,NC
75,N.A.,AC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
364,none,NC,There is nothing so far.,NC
161,Although I said I enjoy the incorporation of physics it also could be a challenge for me. I'm not the greatest at physics but it is just going to have to be part of the process and I'll take more time to understand how to use it in this class. ,AC,na,NC
373,,NC,,NC
551,"Ensuring that I study ""enough"" before the first exam is my main concern, as I am still learning how much time I need to spend reviewing for collegiate level courses such as this one.",NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
688,,NC,,NC
471,,NC,,NC
NC59,,AC,,NC
57AC,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
677,none,NC,N/a.,NC
311,,NC,,NC
301,none,NC,I generally like the course so far and it fits my intellectual needs well. I think the course is one of the better-run courses I have ever been enrolled in as the profs know the subject well and ask only that we learn relevant information.,NC
282,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
367,"Nothing concerns me much at the moment, but one of the exams is during spring break, which confuses me.",NC,na,NC
312,NA. Its too soon for me to form too many opinions.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
173,,NC,,NC
NC89,The thing that most concerns me is the exam dates and shaping various extracurriculars around them.,PC,Nope! Everything is great so far!,NC
589,I want to make sure I am on top of deadlines. I need to ensure that I sync my Canvas calendar with my google calendar.,PC,none.,PC
AC36,"The only thing I am worried about with this class is the workload. I am a participant in my high school's theatre program, so a lot of my time will be spent rehearsing for our production in May. I plan to combat the stress of a heavy workload by staying ahead and attending office hours when I am struggling, so I can get clarity before it is too late.",NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,PC
411,,NC,na,NC
199,NA - I was initially worried about losing motivation but that has disappeared as my friends and I hold each other accountable.,PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,AC
6NC9,"Just commitment on my side of things, and I need to stop procrastinating to such an extreme level",PC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
NC4AC,,NC,,NC
6ACAC,,NC,na,NC
453,,AC,na,NC
131,,NC,,NC
349,,NC,,NC
AC68,I don't remember a lot of stuff from calc BC.,NC,"So far, I really liked linear algebra! The syllabi in both courses seem extremely helpful!",NC
170,,NC,"So far, I really liked linear algebra! The syllabi in both courses seem extremely helpful!",NC
AC68,,NC,,NC
149,I am concerned about the lack of guidance from an in-person teacher. I often rely on asking the teacher questions to improve my understanding of certain concepts.,AC,na,NC
110,My only concern is my time management with the course and how to keep up with the class pace without haven fallen behind with the videos and assignments.,AC,,NC
707,I am a bit concerned about the difficulty of the course and the things I will need to do to manage my time with my other classes.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
4AC6,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",AC,na,NC
178,NA.,AC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,PC
26,"Something that concerns me is not being able to learn properly as it is not in person, but I think the studio sessions and recorded lectures will resolve this.",AC,not applicable,NC
27,Being able to balance the college workload with my other high school senior responsibilities.,NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
551,"I'm concerned about not being able to attend the live lessons. Last semester I was able to watch recordings for the first quarter, but then I ended up stop watching the lessons altogether and just relied on the lesson videos and textbook.",TC,,NC
536,NA. Its too soon for me to form too many opinions.,NC,,NC
474,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",NC,,NC
444,"Nothing concerns me much at the moment, but one of the exams is during spring break, which confuses me.",AC,none,NC
252,,NC,,NC
445,I just hope I can get a better grasp of concepts than I had last semester so that my grade can better reflect my capabilities.,NC,None for now. ,NC
110,"I'm concerned about not being able to attend the live lessons. Last semester I was able to watch recordings for the first quarter, but then I ended up stop watching the lessons altogether and just relied on the lesson videos and textbook.",AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
191,none,NC,"If there's any way to shorten the videos doing so would be greatly appreciated, though that's if it doesn't take too much effort/time! Thank you!",NC
NC75,,NC,There is nothing so far.,NC
ACNCNC,"I think I am concerned about understanding the content and managing my time. I want to be able to fully understand each of the lessons, but I'm scared that I might not be able to. I'm also worried about finding the time to watch all the lessons and do adequate practice for each of them. ",NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
AC04,,NC,,NC
51,,NC,na,NC
181,none,NC,,NC
ACNC3,My most pressing concern is similar to last semester which is that I am unsure as to whether I will fall behind or have any confusing questions that will remain unanswered.,PC,I think I will need additional resources regarding word problems and conceptual work because that was my weakest area in Linear Algebra.,NC
NC84,I am most concerned about the exam questions matching the lesson coverage.,NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
6NC7,I don't remember a lot of stuff from calc BC.,NC,,NC
47NC,No fundamental practice after watching videos,NC,I dont have any unique individual needs.,NC
AC49,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
387,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,none.,NC
555,Some concerns that I have include encountering difficult content that would delay the process in which I complete assignments for the class.,AC,none.,AC
NC98,Keeping up with weekly work and avoiding procrastination.,PC,My main concern has been keeping up with the work and managing studying.,NC
9AC,,PC,,NC
76,if there is gonna be a lot of true or false questions like last semester,PC,I'm looking forward to the extra credit practice problems.,NC
406,N.A.,NC,,NC
5NC6,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
493,,NC,,NC
511,,NC,,NC
ACAC9,none,NC,No individual needs.,NC
AC73,,NC,,NC
NC78,Probably just making sure I stay caught up.,PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
373,,PC,,NC
413,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
660,none,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
221,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",NC,,NC
ACACNC,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
6NC7,,NC,,NC
107,"In linear algebra, I got into a groove with my coursework.  I feel like it is going to be a lot different with this course.  It is a different kind of math, there are no quizzes, there are three exams, and the lecturer is different.  My biggest concern is that the lady on the lecture videos does not do as great of a job as Dr. Mayer did with linear algebra.",AC,,NC
AC89,,NC,,NC
AC96,,NC,,NC
288,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,NC,"If there's any way to shorten the videos doing so would be greatly appreciated, though that's if it doesn't take too much effort/time! Thank you!",NC
7NCAC,I don't remember a lot of stuff from calc BC.,AC,,NC
356,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,,NC
69AC,"I am concerned about understanding and retaining info. I'm worried I'll forget some of the finer points in linear algebra like I have with BC calc (I couldn't tell you much about Taylor series). I am curious if we just need the basic concepts or if we need all the info for later courses. I know that AP Physics C E and M tends to review any harder concepts of calculus before moving ahead, but I wouldn't be surprised if, at a college level, smaller and harder concepts from calculus were brought up as prior knowledge and expected to be known to all students without in-class review.",NC,I would just say that my effort in studying for this class should go up because I realize what I have to do now in order to get the grades I want.¬†,AC
51,none,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
AC96,,NC,,NC
417,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
NC98,I worry about my procrastination habits.,NC,I don't think there's anything that I need from you specifically. I think I just have to learn to manage my time and get my assignments done to be successful in this class. ,PC
ACAC9,I don't have any worries.,NC,,NC
372,I am concerned about taking another calculus class because I have forgotten just about all of the calculus I took previously.,AC,none,NC
394,Being able to balance the college workload with my other high school senior responsibilities.,TC,,NC
51,,NC,,NC
AC73,,NC,,NC
462,No fundamental practice after watching videos,NC,,NC
AC6,,NC,None for now. ,NC
NC6NC,I am most concerned about the exam questions matching the lesson coverage.,NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
NC30,,NC,,NC
584,,NC,,NC
408,,TC,,NC
557,"I am most concerned about getting behind on my work and getting stressed out, however that did not happen last semester so hopefully it doesn't this semester either. ",AC,,NC
518,,PC,,NC
301,none,NC,na,NC
525,NA.,OT,none,NC
NC59,,NC,There is nothing so far.,AC
315,I am concerned with pacing for this course since many people who have taken this course in years prior have warned me about certain weeks/modules taking significantly longer than others. ,AC,,NC
284,I don't have any worries.,NC,,NC
47AC,,NC,,NC
470,,NC,,NC
695,none,NC,,NC
NC84,One of the in person exams is on my school's spring break but other than that none as of right now!,PC,,NC
450,,AC,There is nothing,NC
377,The thing that concerns me the most is having a smaller diversity of practice problems. I don't want to use the exam prep sheets before I begin studying for the exam but I would also like practice problems besides what is on MML. The extra credit webwork will hopefully cover this but it doesn't become available until the 22nd.,AC,,NC
6ACAC,,NC,,NC
NC09,,NC,None for now. ,NC
187,none,NC,There is nothing so far.,NC
546,I have no concerns yet.,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
404,My ability to stay focused and perform in an online setting.,NC,,NC
34,,NC,,NC
387,"Nothing that I've seen, but I have heard from several others who have taken the course in the past about the difficulty of this semester.",AC,na,NC
518,,NC,,NC
387,"I'm a little concerned as to whether or not I will be able to understand many of the topics we learn about, but I'm also confident that I will put in my best.",AC,none,NC
3AC7,"In high school calculus, we only worked with minimal variables which made graphs easy to visualize. However, the only worry I have with the class is the ability to visualize the multivariable functions, as well as extend the ideas of differentiation and integration to multiple dimensions.",PC,,NC
284,No fundamental practice after watching videos,NC,none,NC
456,,NC,,NC
476,,OT,,NC
AC04,I'm playing on the soccer team this year so managing my time will be more important and may be a challenge for me.,NC,,NC
346,N.A.,NC,I dont have any unique individual needs.,PC
284,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",PC,,NC
118,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",NC,,NC
6NC8,If it moves too fast and I catch myself behind by more than a week.,PC,I believe all that would come up is just coordinating when to take exams with the other students at my school taking this class. I remember one of the exams had to be administered to my school a few days after it was to most other students. Organizing exam dates will be something I will need to be proactive about.,NC
34,,NC,,NC
3AC8,Having to self-pace the work,PC,,NC
3NC9,Having to self-pace the work,AC,,NC
77,"I concerned that I will procrastinate again; however, I am going to try much harder this semester and get an A. ",AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
162,,NC,,NC
362,I am concerned with pacing for this course since many people who have taken this course in years prior have warned me about certain weeks/modules taking significantly longer than others. ,AC,,NC
AC04,,AC,,NC
544,What concerns me the most is staying focused throughout the whole semester to understand the material as my other classes get difficult as well.,PC,,NC
ACACNC,Im concerned I won't time manage.,PC,,NC
417,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
6NC9,No fundamental practice after watching videos,NC,"I tend to get quite nervous before exams; however, I do my best to get help when needed/work my way through problems to get deep understanding of course materials. I believe course material is more spaced out as compared to linear; however, I believe the content is more rigorous, so I will need to ensure that I remain up-to-speed/ahead on all course content!",NC
371,N.A.,AC,na,NC
AC96,,NC,,NC
6NC6,"Just commitment on my side of things, and I need to stop procrastinating to such an extreme level",PC,,AC
589,,NC,none.,NC
669,"In high school calculus, we only worked with minimal variables which made graphs easy to visualize. However, the only worry I have with the class is the ability to visualize the multivariable functions, as well as extend the ideas of differentiation and integration to multiple dimensions.",PC,,NC
47AC,,AC,,NC
AC5AC,I have no concerns about taking this course. ,NC,,NC
436,"I think my biggest concern is time management. Last semester, I did a really terrible job of managing my time because I was busy with college applications and other things. It was easy for me to forget about this class sometimes because of its asynchronous nature. I am really, really, really making sure that I manage my time well enough so that I can dedicate enough time to this class to not only pass but to really engage with the content (if that makes sense).",PC,"I play varsity baseball and will be at the field after school from 3:30 to around 8 pm everyday, therefore I will make sure I stay on top scheduling so I don't miss anything.",NC
103,The thing that concerns me the most is having a smaller diversity of practice problems. I don't want to use the exam prep sheets before I begin studying for the exam but I would also like practice problems besides what is on MML. The extra credit webwork will hopefully cover this but it doesn't become available until the 22nd.,AC,,NC
464,none,NC,NA ,NC
41,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,,NC
400,I am concerned about the lack of guidance from an in-person teacher. I often rely on asking the teacher questions to improve my understanding of certain concepts.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
AC89,,NC,,NC
AC89,,NC,,NC
6NC6,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,NC,not really,NC
660,none,NC,none,NC
178,Nothing much really,NC,There is nothing,NC
AC36,"I have heard that MVC has a heavier workload than Linear Algebra. If this is true, I hope to manage my time wisely to get everything done in a punctual manner,",PC,I will be in India from Jan 20- Feb 3 and so I will be trying to get ahead in the early weeks of this course.,NC
NC58,Keeping up with weekly work and avoiding procrastination.,PC,I believe all that would come up is just coordinating when to take exams with the other students at my school taking this class. I remember one of the exams had to be administered to my school a few days after it was to most other students. Organizing exam dates will be something I will need to be proactive about.,PC
506,,NC,,NC
60NC,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
267,NA. Its too soon for me to form too many opinions.,NC,none,NC
511,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
348,none,NC,,NC
47AC,,AC,,AC
245,none,NC,,NC
520,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",NC,,NC
521,"I am only concerned with spatial reasoning, but I did well with spatial reasoning in physics, so I should be okay.",NC,na,NC
NCNC8,Having to self-pace the work,PC,,NC
450,Being able to balance the college workload with my other high school senior responsibilities.,AC,,NC
199,N.A.,AC,,NC
364,none,NC,There is nothing so far.,NC
NC54,,NC,,NC
524,That it counts towards my college gpa.,AC,not applicable,NC
NC76,I don't have any worries.,NC,,NC
214,NA so far,AC,,NC
511,none,NC,,NC
7AC0,na,NC,"N/A, so far, the course feels alright but I will only really know about my impressions on its technical difficulty as we get farther in.",NC
7NC,I'm playing on the soccer team this year so managing my time will be more important and may be a challenge for me.,NC,,NC
21,Nothing much really,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
557,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
69AC,I might not be learning as well asynchronously compared to in person.,AC,N/a.,NC
281,,NC,There is nothing so far.,NC
ACAC9,"In the end of my senior year of high school, balancing the rigor of this course with all of the other assignments I have due in my other classes, studying for AP tests, and getting ready for college will make this class challenging for me, but I am excited to take the class on as long as I maintain good, healthy study strategies.",TC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
4,"I am worried about the in person exams the most. In linear algebra I struggled to prepare well enough to see results despite studying, so I am worried that I will have the same struggles in this class. ",AC,,NC
136,absolutely the exams and tests; I do poorly under pressure,AC,N/a.,NC
308,,NC,,NC
324,,NC,,NC
51,,NC,,NC
444,NA. Its too soon for me to form too many opinions.,AC,none,NC
321,I am a bit concerned about the difficulty of the course and the things I will need to do to manage my time with my other classes.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
AC80,Being on schedule and reviewing before a test in time,NC,,NC
688,,NC,,NC
46NC,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,None for now. ,TC
464,"The only thing I am worried about with this class is the workload. I am a participant in my high school's theatre program, so a lot of my time will be spent rehearsing for our production in May. I plan to combat the stress of a heavy workload by staying ahead and attending office hours when I am struggling, so I can get clarity before it is too late.",PC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
5NC6,,NC,,NC
301,I don't remember a lot of stuff from calc BC.,NC,"So far, I really liked linear algebra! The syllabi in both courses seem extremely helpful!",NC
7NC,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,,NC
562,,NC,There is nothing,NC
408,,NC,,NC
285,none,NC,,NC
36,,NC,,NC
6NC3,No fundamental practice after watching videos,OT,,NC
AC96,,NC,,NC
459,"I am a bit scared about how there are three exams this year instead of two like last year, but I know it will work out as long as I work hard.",NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
445,absolutely the exams and tests; I do poorly under pressure,PC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
NC96,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
665,,NC,,NC
5AC0,,NC,,NC
101,I am concerned about taking another calculus class because I have forgotten just about all of the calculus I took previously.,AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
243,"I am slightly concerned about taking this course online; however, I know that I can reach my full potential by following all the steps to succeed.¬†",PC,NA - Hope everything goes well.,PC
572,NA. Its too soon for me to form too many opinions.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
NC30,I have no concerns about taking this course. ,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
ACACNC,Nothing much really,NC,,NC
27,"I am concerned because I've heard that this is the hardest of all 4 distance math classes, so I'm scared that I won't understand something and won't do too well given that all exams combined are 60% of our grade.",AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
ACAC8,,NC,,NC
301,,NC,,NC
143,"Nothing concerns me much at the moment, but one of the exams is during spring break, which confuses me.",AC,na,NC
60NC,Second semester of senior year is very busy! I have some concerns about time management but I think I will be okay.,PC,,NC
170,I don't remember a lot of stuff from calc BC.,NC,,NC
525,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
39,,NC,,NC
285,,NC,na,NC
AC36,NA so far,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
267,,NC,,NC
44AC,"I am slightly concerned about taking this course online; however, I know that I can reach my full potential by following all the steps to succeed.¬†",PC,i love gt math,PC
570,"The difficulty. ""Multivariable calculus"" sounds like a very advanced class.",AC,,NC
178,,NC,I dont have any unique individual needs.,TC
364,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,,NC
173,I don't remember a lot of stuff from calc BC.,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
551,I am concerned about the in-person exams and whether I will be prepared for them with plenty of practices. ,AC,na,NC
69AC,N.A.,NC,,NC
3AC8,One of the in person exams is on my school's spring break but other than that none as of right now!,NC,na,NC
384,,NC,,NC
243,na,AC,There is nothing so far.,NC
39,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,,NC
4NC4,,NC,There is nothing,NC
ACAC,,PC,"I play varsity baseball and will be at the field after school from 3:30 to around 8 pm everyday, therefore I will make sure I stay on top scheduling so I don't miss anything.",PC
NC33,I don't have any worries.,NC,,NC
AC36,"From my experience last semester, I felt very unprepared for the final and did not receive the grade that I wanted. Besides that, this course seems reasonable so far. ",NC,,NC
380,,NC,,NC
181,"Nothing concerns me much at the moment, but one of the exams is during spring break, which confuses me.",AC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
458,,NC,,NC
586,Being on schedule and reviewing before a test in time,PC,,NC
34NC,My only concern is my time management with the course and how to keep up with the class pace without haven fallen behind with the videos and assignments.,PC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,AC
191,,NC,,NC
444,NA.,NC,none,NC
523,,NC,,NC
4NC9,I don't remember a lot of stuff from calc BC.,NC,,NC
NC07,,NC,,NC
6ACAC,,NC,"I am a little worried about the visual/practical applications of math and vectors, which have never been my strong suit. But I am confident that with enough work, I will be fine",TC
173,I don't remember a lot of stuff from calc BC.,NC,,NC
380,I don't have any worries.,NC,,NC
288,,NC,,NC
55AC,¬†NA,AC,,AC
574,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",AC,none,NC
252,,NC,na,NC
183,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
AC96,,NC,,NC
3NCNC,I am most concerned about the exam questions matching the lesson coverage.,PC,I believe all that would come up is just coordinating when to take exams with the other students at my school taking this class. I remember one of the exams had to be administered to my school a few days after it was to most other students. Organizing exam dates will be something I will need to be proactive about.,PC
NC9AC,Technological issues with the gatech instructure portal. ,AC,There is nothing so far.,NC
27,I'm playing on the soccer team this year so managing my time will be more important and may be a challenge for me.,PC,,NC
AC63,One of the in person exams is on my school's spring break but other than that none as of right now!,NC,,NC
ACNC0,The main thing that concerns me is that I will put things off like I did last semester.,PC,,NC
524,"Ensuring that I study ""enough"" before the first exam is my main concern, as I am still learning how much time I need to spend reviewing for collegiate level courses such as this one.",AC,The course so far is navigable and allows me time to work on the assignment.,NC
207,,NC,,NC
422,"I am most concern about remembering all the content and understanding the content in general because if I do not understand some part of the content at the beginning, I am afraid I will quickly fall behind. ",AC,,NC
420,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",TC,,NC
AC73,,NC,,NC
458,none,TC,,NC
458,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
6NC8,Second semester of senior year is very busy! I have some concerns about time management but I think I will be okay.,PC,,AC
453,,NC,,NC
58,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,,NC
AC83,,NC,,NC
506,,PC,,NC
AC3AC,I don't have any worries.,NC,"NA. I'll ask a lot of questions, I guess.",NC
199,,NC,There is nothing so far.,NC
